sample,site,year,habitat,class,order,taxa,rel_ab_recalc
MOWE_2021-05-19_r,MOWE,2021,Riffle,Insecta,Diptera,Tanypodinae,0.0030606025413181344
MOWE_2021-05-19_r,MOWE,2021,Riffle,Arachnida,Trombidiformes,Trombidiformes,0.004590903561977198
MOWE_2021-05-19_r,MOWE,2021,Riffle,Insecta,Diptera,Wiedemannia,0.005535850074733976
MOWE_2021-05-19_r,MOWE,2021,Riffle,Xenacoelomorpha,Xenacoelomorpha,Xenacoelomorpha,0.010126753136711169
MOWE_2021-05-18_m,MOWE,2021,Multiple,Insecta,Odonata,Argia,7.052185095204499e-4
MOWE_2021-05-18_m,MOWE,2021,Multiple,Insecta,Diptera,Bezzia,0.014809590199929466
MOWE_2021-05-18_m,MOWE,2021,Multiple,Insecta,Ephemeroptera,Callibaetis,7.052185095204499e-4
MOWE_2021-05-18_m,MOWE,2021,Multiple,Insecta,Diptera,Caloparyphus,0.0021156560285613565
MOWE_2021-05-18_m,MOWE,2021,Multiple,Malacostraca,Decapoda,Cambaridae,0.0028208745380818062
MOWE_2021-05-18_m,MOWE,2021,Multiple,Insecta,Diptera,Chironomidae,7.052185095204499e-4
MOWE_2021-05-18_m,MOWE,2021,Multiple,Insecta,Diptera,Diptera,7.052185095204499e-4
MOWE_2021-05-18_m,MOWE,2021,Multiple,Insecta,Diptera,Limonia,7.052185095204499e-4
MOWE_2021-05-18_m,MOWE,2021,Multiple,Insecta,Diptera,Maruina,7.052185095204499e-4
MOWE_2021-05-18_m,MOWE,2021,Multiple,Insecta,Diptera,Muscidae,7.052185095204499e-4
MOWE_2021-05-18_m,MOWE,2021,Multiple,Insecta,Trichoptera,Oxyethira,7.052185095204499e-4
MOWE_2021-05-18_m,MOWE,2021,Multiple,Insecta,Diptera,Pericoma,7.052185095204499e-4
MOWE_2021-05-18_m,MOWE,2021,Multiple,Bivalvia,Veneroida,Pisidium,7.052185095204499e-4
MOWE_2021-05-18_m,MOWE,2021,Multiple,Insecta,Diptera,Probezzia,7.052185095204499e-4
MOWE_2021-05-18_m,MOWE,2021,Multiple,Insecta,Diptera,Simuliidae,0.0028208745380818062
MOWE_2021-05-18_m,MOWE,2021,Multiple,Insecta,Trichoptera,Smicridea,0.0021156560285613565
MOWE_2021-05-18_m,MOWE,2021,Multiple,Arachnida,Trombidiformes,Torrenticola,7.052185095204499e-4
MOWE_2021-05-18_m,MOWE,2021,Multiple,Insecta,Ephemeroptera,Tricorythodes,0.0028208745380818062
MOWE_2021-05-18_m,MOWE,2021,Multiple,Insecta,Coleoptera,Tropisternus,7.052185095204499e-4
MOWE_2022-05-23_r,MOWE,2022,Riffle,Insecta,Odonata,Argia,0.002079883055116901
MOWE_2022-05-23_r,MOWE,2022,Riffle,Insecta,Ephemeroptera,Baetis,0.01598633092363777
MOWE_2022-05-23_r,MOWE,2022,Riffle,Insecta,Ephemeroptera,Baetodes,6.321115167509553e-4
MOWE_2022-05-23_r,MOWE,2022,Riffle,Insecta,Odonata,Brechmorhoga mendax,0.001264222533501897
MOWE_2022-05-23_r,MOWE,2022,Riffle,Insecta,Diptera,Caloparyphus,0.019473772016054956
MOWE_2022-05-23_r,MOWE,2022,Riffle,Insecta,Trichoptera,Cheumatopsyche,0.01453856038527185
MOWE_2022-05-23_r,MOWE,2022,Riffle,Insecta,Trichoptera,Chimarra,0.03666245097155495
MOWE_2022-05-23_r,MOWE,2022,Riffle,Insecta,Diptera,Chironomidae,0.017842446972824843
MOWE_2022-05-23_r,MOWE,2022,Riffle,Insecta,Diptera,Chironominae,0.1114186229525935
MOWE_2022-05-23_r,MOWE,2022,Riffle,Insecta,Odonata,Coenagrionidae,0.004710415124826001
MOWE_2022-05-23_r,MOWE,2022,Riffle,Insecta,Megaloptera,Corydalus cornutus,0.003344105588618798
MOWE_2022-05-23_r,MOWE,2022,Riffle,Insecta,Diptera,Dasyhelea,0.1050366642834716
MOWE_2022-05-23_r,MOWE,2022,Riffle,Insecta,Ephemeroptera,Fallceon,0.01563985441445614
MOWE_2022-05-23_r,MOWE,2022,Riffle,Malacostraca,Amphipoda,Gammarus,0.04781772626716975
MOWE_2022-05-23_r,MOWE,2022,Riffle,Insecta,Trichoptera,Helicopsyche,6.321115167509553e-4
MOWE_2022-05-23_r,MOWE,2022,Riffle,Insecta,Diptera,Hemerodromia,0.004608328122120696
MOWE_2022-05-23_r,MOWE,2022,Riffle,Insecta,Coleoptera,Hydrophilidae,0.0037112045983469216
MOWE_2022-05-23_r,MOWE,2022,Riffle,Insecta,Trichoptera,Hydropsyche,0.01453856038527185
MOWE_2022-05-23_r,MOWE,2022,Riffle,Insecta,Trichoptera,Hydropsychidae,0.026915772213267963
MOWE_2022-05-23_r,MOWE,2022,Riffle,Insecta,Trichoptera,Hydroptila,0.020554445544692806
MOWE_2022-05-23_r,MOWE,2022,Riffle,Insecta,Trichoptera,Hydroptilidae,0.054219266436810555
MOWE_2022-05-23_r,MOWE,2022,Riffle,Arachnida,Trombidiformes,Hygrobatidae,0.001264222533501897
MOWE_2022-05-23_r,MOWE,2022,Riffle,Insecta,Ephemeroptera,Leptohyphidae,6.321115167509553e-4
MOWE_2022-05-23_r,MOWE,2022,Riffle,Insecta,Ephemeroptera,Leptophlebiidae,0.007136775689124556
MOWE_2022-05-23_r,MOWE,2022,Riffle,Insecta,Coleoptera,Microcylloepus pusillus,0.00984876676099232
MOWE_2022-05-23_r,MOWE,2022,Riffle,Nematoda,Nematoda,Nematoda,0.0018963340502528522
MOWE_2022-05-23_r,MOWE,2022,Riffle,Insecta,Trichoptera,Ochrotrichia,0.06384325169184617
MOWE_2022-05-23_r,MOWE,2022,Riffle,Clitellata,Clitellata,Oligochaeta,0.001264222533501897
MOWE_2022-05-23_r,MOWE,2022,Riffle,Insecta,Diptera,Orthocladiinae,0.05593205148219936
MOWE_2022-05-23_r,MOWE,2022,Riffle,Bivalvia,Veneroida,Pisidium,6.321115167509553e-4
MOWE_2022-05-23_r,MOWE,2022,Riffle,Platyhelminthes,Platyhelminthes,Platyhelminthes,0.013274335351769886
MOWE_2022-05-23_r,MOWE,2022,Riffle,Insecta,Coleoptera,Psephenus,0.0018963340502528522
MOWE_2022-05-23_r,MOWE,2022,Riffle,Insecta,Diptera,Simuliidae,0.02420377614140007
MOWE_2022-05-23_r,MOWE,2022,Riffle,Insecta,Diptera,Simulium,0.11390272301842215
MOWE_2022-05-23_r,MOWE,2022,Riffle,Arachnida,Trombidiformes,Sperchon,0.010745890284766092
MOWE_2022-05-23_r,MOWE,2022,Riffle,Insecta,Diptera,Tabanus,0.0018963340502528522
MOWE_2022-05-23_r,MOWE,2022,Riffle,Insecta,Diptera,Tanypodinae,0.007605959201557919
MOWE_2022-05-23_r,MOWE,2022,Riffle,Insecta,Ephemeroptera,Tricorythodes,0.006973847684806964
MOWE_2022-05-23_r,MOWE,2022,Riffle,Arachnida,Trombidiformes,Trombidiformes,0.001264222533501897
MOWE_2022-05-24_m,MOWE,2022,Multiple,Insecta,Hemiptera,Buenoa,8.156605216150039e-4
MOWE_2022-05-24_m,MOWE,2022,Multiple,Insecta,Ephemeroptera,Callibaetis,0.0171288754539152
MOWE_2022-05-24_m,MOWE,2022,Multiple,Malacostraca,Decapoda,Cambaridae,0.010603590280995142
MOWE_2022-05-24_m,MOWE,2022,Multiple,Insecta,Diptera,Ceratopogonidae,0.009787930259380151
MOWE_2022-05-24_m,MOWE,2022,Multiple,Insecta,Diptera,Culicidae,0.001631321543230021
MOWE_2022-05-24_m,MOWE,2022,Multiple,Insecta,Coleoptera,Dytiscidae,8.156605216150039e-4
MOWE_2022-05-24_m,MOWE,2022,Multiple,Insecta,Diptera,Euparyphus,0.003262643086460042
MOWE_2022-05-24_m,MOWE,2022,Multiple,Insecta,Hemiptera,Gerridae,0.009787930259380151
MOWE_2022-05-24_m,MOWE,2022,Multiple,Insecta,Odonata,Hetaerina,8.156605216150039e-4
MOWE_2022-05-24_m,MOWE,2022,Multiple,Malacostraca,Amphipoda,Hyalella,0.009787930259380151
MOWE_2022-05-24_m,MOWE,2022,Multiple,Insecta,Odonata,Libellulidae,8.156605216150039e-4
MOWE_2022-05-24_m,MOWE,2022,Multiple,Insecta,Diptera,Limnophila,8.156605216150039e-4
MOWE_2022-05-24_m,MOWE,2022,Multiple,Insecta,Coleoptera,Liodessus obscurellus,8.156605216150039e-4
MOWE_2022-05-24_m,MOWE,2022,Multiple,Insecta,Hemiptera,Microvelia,0.03425774590783026
MOWE_2022-05-24_m,MOWE,2022,Multiple,Insecta,Diptera,Muscidae,8.156605216150039e-4
MOWE_2022-05-24_m,MOWE,2022,Multiple,Insecta,Diptera,Nemotelus,8.156605216150039e-4
MOWE_2022-05-24_m,MOWE,2022,Multiple,Insecta,Trichoptera,Oxyethira,0.003262643086460042
MOWE_2022-05-24_m,MOWE,2022,Multiple,Insecta,Coleoptera,Peltodytes,8.156605216150039e-4
MOWE_2022-05-24_m,MOWE,2022,Multiple,Insecta,Diptera,Probezzia,0.001631321543230021
MOWE_2022-05-24_m,MOWE,2022,Multiple,Insecta,Hemiptera,Rhagovelia,0.024469820648450245
MOWE_2022-05-24_m,MOWE,2022,Multiple,Insecta,Diptera,Stratiomyidae,0.01876019549714518
MOWE_2022-05-24_m,MOWE,2022,Multiple,Insecta,Diptera,Tipula,8.156605216150039e-4
MOWE_2022-05-24_m,MOWE,2022,Multiple,Insecta,Coleoptera,Tropisternus,8.156605216150039e-4
MOWE_2022-05-24_m,MOWE,2022,Multiple,Insecta,Plecoptera,Zapada,8.156605216150039e-4
PECO_2012-10-05_r,PECO,2012,Riffle,Insecta,Ephemeroptera,Acentrella,0.12995639837554504
PECO_2012-10-05_r,PECO,2012,Riffle,Insecta,Hemiptera,Ambrysus,0.0062506749218665635
PECO_2012-10-05_r,PECO,2012,Riffle,Insecta,Ephemeroptera,Asioplax,8.196719897541002e-4
PECO_2012-10-05_r,PECO,2012,Riffle,Insecta,Ephemeroptera,Baetidae,0.04641460991981738
PECO_2012-10-05_r,PECO,2012,Riffle,Insecta,Ephemeroptera,Baetis,0.07980515900243551
PECO_2012-10-05_r,PECO,2012,Riffle,Insecta,Diptera,Ceratopogonidae,0.0032786884590163944
PECO_2012-10-05_r,PECO,2012,Riffle,Insecta,Trichoptera,Cheumatopsyche,0.03044882011938975
PECO_2012-10-05_r,PECO,2012,Riffle,Insecta,Trichoptera,Chimarra,0.1468476481644044
PECO_2012-10-05_r,PECO,2012,Riffle,Insecta,Diptera,Chironomidae,0.003937449950781876
PECO_2012-10-05_r,PECO,2012,Riffle,Collembola,Collembola,Collembola,0.0014784334815195815
PECO_2012-10-05_r,PECO,2012,Riffle,Insecta,Coleoptera,Elmidae,0.0036156289548046386
PECO_2012-10-05_r,PECO,2012,Riffle,Insecta,Ephemeroptera,Ephemerellidae,0.044996649437541884
PECO_2012-10-05_r,PECO,2012,Riffle,Insecta,Trichoptera,Glossosomatidae,0.001639344479508194
PECO_2012-10-05_r,PECO,2012,Riffle,Insecta,Trichoptera,Helicopsyche,0.10948509863143628
PECO_2012-10-05_r,PECO,2012,Riffle,Insecta,Diptera,Hemerodromia,0.0014784334815195815
PECO_2012-10-05_r,PECO,2012,Riffle,Insecta,Trichoptera,Hydropsyche,0.06092248423846895
PECO_2012-10-05_r,PECO,2012,Riffle,Insecta,Trichoptera,Hydropsychidae,0.04871270939109114
PECO_2012-10-05_r,PECO,2012,Riffle,Insecta,Plecoptera,Isogenoides,0.002298105971273675
PECO_2012-10-05_r,PECO,2012,Riffle,Insecta,Ephemeroptera,Leptophlebiidae,0.010685975366425309
PECO_2012-10-05_r,PECO,2012,Riffle,Insecta,Trichoptera,Micrasema,8.196719897541002e-4
PECO_2012-10-05_r,PECO,2012,Riffle,Insecta,Coleoptera,Microcylloepus pusillus,0.003117777961027775
PECO_2012-10-05_r,PECO,2012,Riffle,Insecta,Trichoptera,Oecetis,0.002459016469262294
PECO_2012-10-05_r,PECO,2012,Riffle,Insecta,Coleoptera,Optioservus,0.024152784698090193
PECO_2012-10-05_r,PECO,2012,Riffle,Insecta,Diptera,Orthocladiinae,0.08587983892650203
PECO_2012-10-05_r,PECO,2012,Riffle,Insecta,Lepidoptera,Petrophila,0.022820144714748192
PECO_2012-10-05_r,PECO,2012,Riffle,Insecta,Plecoptera,Plecoptera,0.0032786884590163944
PECO_2012-10-05_r,PECO,2012,Riffle,Insecta,Plecoptera,Pteronarcys californica,0.0014784334815195815
PECO_2012-10-05_r,PECO,2012,Riffle,Insecta,Diptera,Simuliidae,0.01443227781959653
PECO_2012-10-05_r,PECO,2012,Riffle,Insecta,Diptera,Simulium,0.016293006296337422
PECO_2012-10-05_r,PECO,2012,Riffle,Insecta,Ephemeroptera,Tricorythodes,0.02190004172624948
PECO_2012-10-05_r,PECO,2012,Riffle,Arachnida,Trombidiformes,Trombidiformes,0.014638545317018185
PECO_2012-10-05_r,PECO,2012,Riffle,Insecta,Coleoptera,Zaitzevia parvula,0.001639344479508194
PECO_2012-10-05_r_2,PECO,2012,Riffle,Insecta,Ephemeroptera,Baetodes,0.0013175229835309626
PECO_2012-10-05_r_2,PECO,2012,Riffle,Insecta,Trichoptera,Brachycentrus occidentalis,0.0026350459670619253
PECO_2012-10-05_r_2,PECO,2012,Riffle,Insecta,Diptera,Chironominae,0.01119894486001319
PECO_2012-10-05_r_2,PECO,2012,Riffle,Insecta,Diptera,Diptera,6.587614917654813e-4
PECO_2012-10-05_r_2,PECO,2012,Riffle,Insecta,Ephemeroptera,Fallceon,0.005270089934123876
PECO_2012-10-05_r_2,PECO,2012,Riffle,Insecta,Coleoptera,Haliplidae,6.587614917654813e-4
PECO_2012-10-05_r_2,PECO,2012,Riffle,Arachnida,Trombidiformes,Lebertia,6.587614917654813e-4
PECO_2012-10-05_r_2,PECO,2012,Riffle,Insecta,Trichoptera,Limnephilidae,6.587614917654813e-4
PECO_2012-10-05_r_2,PECO,2012,Riffle,Insecta,Trichoptera,Nectopsyche,0.005928854925889314
PECO_2012-10-05_r_2,PECO,2012,Riffle,Clitellata,Clitellata,Oligochaeta,0.0013175229835309626
PECO_2012-10-05_r_2,PECO,2012,Riffle,Insecta,Plecoptera,Perlodidae,0.0032938074588274068
PECO_2012-10-05_r_2,PECO,2012,Riffle,Insecta,Trichoptera,Philopotamidae,0.005928854925889314
PECO_2012-10-05_r_2,PECO,2012,Riffle,Bivalvia,Veneroida,Pisidium,0.0013175229835309626
PECO_2012-10-05_r_2,PECO,2012,Riffle,Insecta,Coleoptera,Postelichus,6.587614917654813e-4
PECO_2012-10-05_r_2,PECO,2012,Riffle,Insecta,Hemiptera,Rhagovelia,6.587614917654813e-4
PECO_2012-10-05_r_2,PECO,2012,Riffle,Insecta,Diptera,Tipulidae,0.0032938074588274068
PECO_2012-10-05_r_2,PECO,2012,Riffle,Xenacoelomorpha,Xenacoelomorpha,Xenacoelomorpha,0.008563899892951251
PECO_2013-10-27_r,PECO,2013,Riffle,Insecta,Ephemeroptera,Acentrella,0.023396289415092763
PECO_2013-10-27_r,PECO,2013,Riffle,Insecta,Ephemeroptera,Baetis,0.495893237602669
PECO_2013-10-27_r,PECO,2013,Riffle,Insecta,Trichoptera,Cheumatopsyche,0.02040075948998101
PECO_2013-10-27_r,PECO,2013,Riffle,Insecta,Trichoptera,Chimarra,6.657789833555254e-4
PECO_2013-10-27_r,PECO,2013,Riffle,Insecta,Diptera,Chironomidae,0.012030557699236057
PECO_2013-10-27_r,PECO,2013,Riffle,Insecta,Diptera,Chironominae,0.011079852223003693
PECO_2013-10-27_r,PECO,2013,Riffle,Insecta,Coleoptera,Elmidae,0.002758091431047714
PECO_2013-10-27_r,PECO,2013,Riffle,Insecta,Ephemeroptera,Ephemerellidae,0.0019973369500665764
PECO_2013-10-27_r,PECO,2013,Riffle,Insecta,Trichoptera,Helicopsyche,0.015596892610077684
PECO_2013-10-27_r,PECO,2013,Riffle,Insecta,Trichoptera,Hydropsyche,0.06685997332850066
PECO_2013-10-27_r,PECO,2013,Riffle,Insecta,Trichoptera,Hydropsychidae,0.018926735026831624
PECO_2013-10-27_r,PECO,2013,Riffle,Insecta,Trichoptera,Limnephilidae,0.08554452686138683
PECO_2013-10-27_r,PECO,2013,Riffle,Insecta,Coleoptera,Microcylloepus pusillus,0.0020923124476921887
PECO_2013-10-27_r,PECO,2013,Riffle,Insecta,Coleoptera,Optioservus,0.008369250290768742
PECO_2013-10-27_r,PECO,2013,Riffle,Insecta,Diptera,Orthocladiinae,0.16515214587119634
PECO_2013-10-27_r,PECO,2013,Riffle,Insecta,Plecoptera,Perlidae,6.657789833555254e-4
PECO_2013-10-27_r,PECO,2013,Riffle,Insecta,Trichoptera,Psychomyiidae,6.657789833555254e-4
PECO_2013-10-27_r,PECO,2013,Riffle,Insecta,Diptera,Simulium,0.023491264412718385
PECO_2013-10-27_r,PECO,2013,Riffle,Arachnida,Trombidiformes,Sperchon,0.0069427158264321045
PECO_2013-10-27_r,PECO,2013,Riffle,Insecta,Diptera,Tanypodinae,0.002663115433422114
PECO_2013-10-27_r,PECO,2013,Riffle,Arachnida,Trombidiformes,Testudacarus,6.657789833555254e-4
PECO_2013-10-27_r,PECO,2013,Riffle,Insecta,Ephemeroptera,Tricorythodes,0.01631015759224606
PECO_2013-10-27_m,PECO,2013,Multiple,Insecta,Trichoptera,Brachycentrus occidentalis,0.002139799946505001
PECO_2013-10-27_m,PECO,2013,Multiple,Insecta,Ephemeroptera,Ephemerella dorothea/excrucians,0.003566333910841652
PECO_2013-10-27_m,PECO,2013,Multiple,Insecta,Ephemeroptera,Fallceon,7.132669821683253e-4
PECO_2013-10-27_m,PECO,2013,Multiple,Malacostraca,Amphipoda,Gammarus,0.0014265334643366633
PECO_2013-10-27_m,PECO,2013,Multiple,Arachnida,Trombidiformes,Lebertia,7.132669821683253e-4
PECO_2013-10-27_m,PECO,2013,Multiple,Insecta,Trichoptera,Leptoceridae,7.132669821683253e-4
PECO_2013-10-27_m,PECO,2013,Multiple,Insecta,Trichoptera,Micrasema,7.132669821683253e-4
PECO_2013-10-27_m,PECO,2013,Multiple,Insecta,Trichoptera,Nectopsyche,0.0028530669286733266
PECO_2013-10-27_m,PECO,2013,Multiple,Clitellata,Clitellata,Oligochaeta,0.004279600393009991
PECO_2013-10-27_m,PECO,2013,Multiple,Bivalvia,Veneroida,Pisidium,7.132669821683253e-4
PECO_2014-10-05_r,PECO,2014,Riffle,Insecta,Ephemeroptera,Acentrella,0.06540801682771118
PECO_2014-10-05_r,PECO,2014,Riffle,Insecta,Hemiptera,Ambrysus,0.005277053744062893
PECO_2014-10-05_r,PECO,2014,Riffle,Insecta,Ephemeroptera,Baetis,0.10016195014214542
PECO_2014-10-05_r,PECO,2014,Riffle,Insecta,Trichoptera,Brachycentrus americanus,7.473839637518778e-4
PECO_2014-10-05_r,PECO,2014,Riffle,Insecta,Trichoptera,Brachycentrus occidentalis,0.006035779207264709
PECO_2014-10-05_r,PECO,2014,Riffle,Insecta,Trichoptera,Cheumatopsyche,0.08436481090830666
PECO_2014-10-05_r,PECO,2014,Riffle,Insecta,Trichoptera,Chimarra,7.473839637518778e-4
PECO_2014-10-05_r,PECO,2014,Riffle,Insecta,Diptera,Chironomidae,0.0015061094269536927
PECO_2014-10-05_r,PECO,2014,Riffle,Insecta,Diptera,Chironominae,0.029408828573671816
PECO_2014-10-05_r,PECO,2014,Riffle,Insecta,Plecoptera,Claassenia sabulosa,0.003023559853357347
PECO_2014-10-05_r,PECO,2014,Riffle,Insecta,Odonata,Coenagrionidae,7.473839637518778e-4
PECO_2014-10-05_r,PECO,2014,Riffle,Insecta,Trichoptera,Culoptila/Protoptila,0.026362583721414687
PECO_2014-10-05_r,PECO,2014,Riffle,Insecta,Ephemeroptera,Ephemerella tibialis,0.002242152391255609
PECO_2014-10-05_r,PECO,2014,Riffle,Insecta,Ephemeroptera,Ephemerellidae,0.017337269159142445
PECO_2014-10-05_r,PECO,2014,Riffle,Insecta,Trichoptera,Helicopsyche,0.11269850453412253
PECO_2014-10-05_r,PECO,2014,Riffle,Insecta,Trichoptera,Hydropsyche,0.26953578692751434
PECO_2014-10-05_r,PECO,2014,Riffle,Insecta,Trichoptera,Hydropsychidae,0.04728933770646712
PECO_2014-10-05_r,PECO,2014,Riffle,Insecta,Plecoptera,Isogenoides,0.006024437707814771
PECO_2014-10-05_r,PECO,2014,Riffle,Arachnida,Trombidiformes,Lebertia,0.0015061094269536927
PECO_2014-10-05_r,PECO,2014,Riffle,Insecta,Trichoptera,Lepidostoma,7.473839637518778e-4
PECO_2014-10-05_r,PECO,2014,Riffle,Insecta,Trichoptera,Mayatrichia/Neotrichia,0.0014947684275037313
PECO_2014-10-05_r,PECO,2014,Riffle,Insecta,Coleoptera,Microcylloepus pusillus,0.005254371245162995
PECO_2014-10-05_r,PECO,2014,Riffle,Insecta,Coleoptera,Optioservus,0.004518328280861078
PECO_2014-10-05_r,PECO,2014,Riffle,Insecta,Coleoptera,Optioservus quadrimaculatus,7.473839637518778e-4
PECO_2014-10-05_r,PECO,2014,Riffle,Insecta,Diptera,Orthocladiinae,0.04132160799590201
PECO_2014-10-05_r,PECO,2014,Riffle,Insecta,Plecoptera,Perlodidae,0.00373692081875934
PECO_2014-10-05_r,PECO,2014,Riffle,Insecta,Lepidoptera,Petrophila,0.011278806452977887
PECO_2014-10-05_r,PECO,2014,Riffle,Insecta,Diptera,Probezzia,0.006058458706164753
PECO_2014-10-05_r,PECO,2014,Riffle,Insecta,Plecoptera,Pteronarcys californica,0.004495646281961155
PECO_2014-10-05_r,PECO,2014,Riffle,Insecta,Diptera,Simulium,0.021051508979001814
PECO_2014-10-05_r,PECO,2014,Riffle,Arachnida,Trombidiformes,Sperchon,0.0270872886862665
PECO_2014-10-05_r,PECO,2014,Riffle,Insecta,Ephemeroptera,Tricorythodes,0.012886988374981064
PECO_2014-10-05_r,PECO,2014,Riffle,Insecta,Coleoptera,Zaitzevia parvula,7.473839637518778e-4
PECO_2014-10-05_m,PECO,2014,Multiple,Insecta,Ephemeroptera,Ephemerella dorothea/excrucians,0.0015174504264036544
PECO_2014-10-05_m,PECO,2014,Multiple,Malacostraca,Amphipoda,Gammarus,0.00834597959521999
PECO_2014-10-05_m,PECO,2014,Multiple,Insecta,Odonata,Gomphidae,7.58725463201815e-4
PECO_2014-10-05_m,PECO,2014,Multiple,Insecta,Ephemeroptera,Heptageniidae,7.58725463201815e-4
PECO_2014-10-05_m,PECO,2014,Multiple,Insecta,Trichoptera,Hydroptilidae,0.006069804705614472
PECO_2014-10-05_m,PECO,2014,Multiple,Insecta,Plecoptera,Isoperla,0.0037936268160090993
PECO_2014-10-05_m,PECO,2014,Multiple,Insecta,Ephemeroptera,Leptophlebiidae,0.005311074742412875
PECO_2014-10-05_m,PECO,2014,Multiple,Insecta,Trichoptera,Limnephilidae,0.0045523517792109384
PECO_2014-10-05_m,PECO,2014,Multiple,Insecta,Trichoptera,Nectopsyche,0.028831563601669163
PECO_2014-10-05_m,PECO,2014,Multiple,Clitellata,Clitellata,Oligochaeta,7.58725463201815e-4
PECO_2014-10-05_m,PECO,2014,Multiple,Gastropoda,Basommatophora,Physa,0.00834597959521999
PECO_2014-10-05_m,PECO,2014,Multiple,Bivalvia,Veneroida,Pisidium,7.58725463201815e-4
PECO_2014-10-05_m,PECO,2014,Multiple,Insecta,Coleoptera,Postelichus,7.58725463201815e-4
PECO_2014-10-05_m,PECO,2014,Multiple,Insecta,Diptera,Simuliidae,0.0015174504264036544
PECO_2014-10-05_m,PECO,2014,Multiple,Insecta,Diptera,Tanypodinae,7.58725463201815e-4
PECO_2014-10-05_m,PECO,2014,Multiple,Insecta,Diptera,Tipulidae,7.58725463201815e-4
PECO_2014-10-05_m,PECO,2014,Multiple,Arachnida,Trombidiformes,Trombidiformes,0.0030349013528072847
PECO_2014-10-05_m,PECO,2014,Multiple,Xenacoelomorpha,Xenacoelomorpha,Xenacoelomorpha,0.0015174504264036544
PECO_2015-11-02_r,PECO,2015,Riffle,Insecta,Ephemeroptera,Acentrella,7.886434881703477e-4
PECO_2015-11-02_r,PECO,2015,Riffle,Insecta,Hemiptera,Ambrysus,0.004530089932048651
PECO_2015-11-02_r,PECO,2015,Riffle,Insecta,Ephemeroptera,Baetis,0.24938384625924231
PECO_2015-11-02_r,PECO,2015,Riffle,Insecta,Trichoptera,Brachycentrus occidentalis,0.0054196194187057095
PECO_2015-11-02_r,PECO,2015,Riffle,Insecta,Trichoptera,Cheumatopsyche,0.019211659211825115
PECO_2015-11-02_r,PECO,2015,Riffle,Insecta,Diptera,Chironominae,0.0335168069972479
PECO_2015-11-02_r,PECO,2015,Riffle,Insecta,Plecoptera,Chloroperlinae,0.0014764014778539778
PECO_2015-11-02_r,PECO,2015,Riffle,Insecta,Plecoptera,Claassenia sabulosa,0.004530089932048651
PECO_2015-11-02_r,PECO,2015,Riffle,Insecta,Trichoptera,Culoptila/Protoptila,7.886434881703477e-4
PECO_2015-11-02_r,PECO,2015,Riffle,Insecta,Ephemeroptera,Drunella grandis,0.0029528029557079555
PECO_2015-11-02_r,PECO,2015,Riffle,Insecta,Ephemeroptera,Ephemerella dorothea/excrucians,0.010435697343464542
PECO_2015-11-02_r,PECO,2015,Riffle,Insecta,Ephemeroptera,Ephemerellidae,0.21319734680203983
PECO_2015-11-02_r,PECO,2015,Riffle,Malacostraca,Amphipoda,Gammarus,0.016625519750617206
PECO_2015-11-02_r,PECO,2015,Riffle,Insecta,Trichoptera,Glossosomatidae,0.009041738364373926
PECO_2015-11-02_r,PECO,2015,Riffle,Insecta,Trichoptera,Helicopsyche,0.0014764014778539778
PECO_2015-11-02_r,PECO,2015,Riffle,Insecta,Ephemeroptera,Heptageniidae,0.01466312478005313
PECO_2015-11-02_r,PECO,2015,Riffle,Insecta,Trichoptera,Hydropsyche,0.1672553474911698
PECO_2015-11-02_r,PECO,2015,Riffle,Insecta,Trichoptera,Hydropsychidae,0.02863849957042251
PECO_2015-11-02_r,PECO,2015,Riffle,Insecta,Plecoptera,Isogenoides,0.004530089932048651
PECO_2015-11-02_r,PECO,2015,Riffle,Insecta,Plecoptera,Isoperla,0.03514941947275871
PECO_2015-11-02_r,PECO,2015,Riffle,Insecta,Trichoptera,Lepidostoma,0.005703834414442484
PECO_2015-11-02_r,PECO,2015,Riffle,Insecta,Ephemeroptera,Leptohyphidae,7.886434881703477e-4
PECO_2015-11-02_r,PECO,2015,Riffle,Insecta,Ephemeroptera,Leptophlebiidae,0.007097789893533152
PECO_2015-11-02_r,PECO,2015,Riffle,Insecta,Trichoptera,Limnephilidae,0.004227432936588506
PECO_2015-11-02_r,PECO,2015,Riffle,Insecta,Coleoptera,Microcylloepus pusillus,0.006006490909902637
PECO_2015-11-02_r,PECO,2015,Riffle,Insecta,Coleoptera,Optioservus,0.002164159467537608
PECO_2015-11-02_r,PECO,2015,Riffle,Insecta,Diptera,Orthocladiinae,0.03935841440962379
PECO_2015-11-02_r,PECO,2015,Riffle,Insecta,Plecoptera,Perlodidae,0.010719908839201368
PECO_2015-11-02_r,PECO,2015,Riffle,Insecta,Lepidoptera,Petrophila,0.011811214822831779
PECO_2015-11-02_r,PECO,2015,Riffle,Insecta,Plecoptera,Pteronarcys californica,7.886434881703477e-4
PECO_2015-11-02_r,PECO,2015,Riffle,Insecta,Ephemeroptera,Rhithrogena,0.00857419287138711
PECO_2015-11-02_r,PECO,2015,Riffle,Insecta,Diptera,Simulium,0.01525000477124993
PECO_2015-11-02_r,PECO,2015,Riffle,Insecta,Plecoptera,Taeniopterygidae,0.0014764014778539778
PECO_2015-11-02_r,PECO,2015,Riffle,Insecta,Ephemeroptera,Tricorythodes,0.02477772462833413
